codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
910;1835983.89;591151.69;868618.93;47949.03;328264.24;0;200020.63;90517.16;65683.86;116161.08;125752.71;2637412.1;2434119.33
1015;4213223.43;1493475.74;1617430.31;22556.73;1079760.65;2381.25;478090.43;1474974.4;420764.15;899635.53;791865.66;8797638.28;8280934.85
4203;4665111.06;2320669.56;1571948.7;89699.25;682793.55;316481.05;146724.59;53710.96;342140.65;286563.31;895826.97;7240180.74;6706558.59
3105;803996.36;371884.13;259565.34;24417.97;148128.92;0;0;36604.1;495166.03;6954.79;168191.44;1783386.73;1510912.72
1606;2341211.37;910515.64;978657.98;52995.97;399041.78;0;210638.86;73965.63;375675.9;295529.96;164245.31;2720428.48;3461267.03
1607;4376348.6;1832264.59;1482743.96;1275.9;1060064.15;87327.55;219786.1;1038878.1;128324.96;620481.96;391608.48;10081541.21;6862755.75
1213;2080645.39;1022345.19;761747.83;3180.67;293371.7;0;217838.73;19844.5;53237.88;460877.84;156371.33;3212943.46;2988815.67
1214;2212846.46;1444484.04;567757.39;21341.23;179263.8;201264.28;490017.23;3766.51;243225.72;98561.68;302734.36;4339008.07;3552416.24
709;1400838.04;847424.66;397077.9;14070.95;142264.53;0;36226.32;40357.77;1936.49;79646.15;148025.26;2506220.87;1707030.03
811;8379749.89;3795206.73;2603500.85;699411.59;1281630.72;74227.32;103228.21;51373.94;170390.89;338054.17;333895.84;8912065.59;9450920.26
1312;25334480.55;12719493.33;8260848.36;528614.3;3825524.56;60365.07;274345.43;181442.46;7253.1;511927.39;3465938.81;33210553.52;29835752.81
1016;2689305.12;1079319.6;1392621.52;16994.85;200369.15;107620;87778.26;569136.49;73674.98;308935.58;165043.22;4112150.87;4001493.65
3106;472021.17;269228.82;81986.49;37766.29;83039.57;0;325.62;121893.42;679888.43;12675.53;159657.79;1470121.51;1446461.96
3201;617228.65;348653.51;73632.24;3030.77;191912.13;0;0;0;640082.52;10101.24;46789.58;1472780.6;1314201.99
309;2052787.53;914411.12;689997.33;27430.36;420948.72;71685.08;420959.37;88040.42;296081.69;110158.29;338591.96;3666231.49;3378304.34
1313;7018394.87;2948072.7;3103675.44;86080.29;880566.44;35969.91;28049.05;154575.37;1436904.48;323781.55;534094.32;9662284.65;9531769.55
4204;794837.04;504925.67;176734.26;33431.26;79745.85;54500;13078.89;756684.84;25749.58;123717.65;457748.86;2448908.66;2226316.86
4302;1424512.85;745941.07;331171.49;40927.42;306472.87;0;138258.73;179825.17;460692.43;222825.55;532926.88;3182342.85;2959041.61
508;1477958.82;592989.49;759089.99;7148.14;118731.2;75816.2;50553.88;48227.92;560402.61;275567.22;154125.25;4465959.39;2642651.9
710;1691956.27;982624.07;612308.41;5454.02;91569.77;117058.53;494759.41;13943.05;249219.62;97358.28;26570.32;2129549.84;2690865.48
711;1691173.05;961163.56;405750.03;51930.02;272329.44;20683.16;217558.26;173132.92;313485.52;25289.77;275247.4;2974381.61;2716570.08
1813;1939751.67;1067148.44;663434.05;65360.12;143809.06;9000;160034.56;18825.5;194045.9;153230.6;162440.5;2702414.88;2637328.73
3107;1261786.2;394310.87;454846.97;170709.76;241918.6;0;0;1250.88;2249036.18;177249.22;243716.5;3853407.7;3933038.98
1709;2200040.83;760479.42;739910.25;31964.9;667686.26;1685.53;15990.69;51461.73;542374.28;144528.52;198466.65;3495167;3154548.23
4205;1896266.58;1030993.85;658416.26;54635.66;152220.81;0;733448.38;293849.43;447454.85;188615.17;1105912.36;5441039.6;4665546.77
1414;2786050.84;1302058.89;1040017.08;63701.71;380273.16;0;32602.09;20000;49363.09;69258.95;409033.73;3436448.72;3366308.7
1710;1251100.12;679134.62;429451.06;23228.24;119286.2;35000;69159.98;37495.4;97083.61;432032.06;147023.75;2111682.89;2068894.92
911;1966085.9;781162.22;664980.84;29239.7;490703.14;74289.38;0;117939.78;332597.05;411733.68;357177.7;3445467.06;3259823.49
1415;1607457.58;847698.07;541581.05;12650.81;205527.65;657.87;242430.05;0;137973.86;46602.46;203658.82;2309578.72;2238780.64
1814;1434799.71;579864.58;487673.87;99239.33;268021.93;3333.34;186831.68;58999.65;268043.34;190382.99;134290.31;2344342.51;2276681.02
3108;2286256.5;1554971.74;564989;79494.71;86801.05;0;0;217028.58;261766;136782.26;370513.18;2956377.1;3272346.52
4401;461931.61;257449.26;166226.7;1179.05;37076.6;47672.45;148730.74;12621.56;451681.81;166582.95;18312.52;2155425.97;1307533.64
4802;355754.51;237051.75;102397.17;2474.67;13830.92;2552.98;0;128646.43;0;3577.81;39611.39;809948.32;530143.12
109;7844758.58;3657515.77;2533518.12;98097.81;1555626.88;183907.84;1693202.06;405835.5;273982.03;788906.56;1220704.13;14203513.35;12411296.7
1711;958468.18;437725.72;375580.12;13876.89;131285.45;11773.84;204607.85;29278.1;322149.07;54492.14;115610.87;2169878;1696380.05
3109;1129949.54;391760.1;388010.97;100829.87;249348.6;2067.2;0;7373.48;391653.71;81357.25;229174.75;2087555.89;1841575.93
1416;5353699.27;2911595.42;1163295.48;125820.39;1152987.98;50977.88;284108.04;36160.53;208417.73;277159.75;1904143.43;8764476.36;8114666.63
1509;3956093.54;2296802.87;1261561.97;69840.45;327888.25;0;124932.79;93676.27;290100.71;90974.06;491496.11;5115753.4;5047273.48
1314;5412219.79;2499662.95;1759232.49;32919.3;1120405.05;54027.78;865540.13;199448.58;644137.36;715081.48;1053638.84;8201239.95;8944093.96
812;1818927.03;880516.05;782029.61;15397.92;140983.45;0;6016.96;12050.31;48835.66;16513;412401.35;2708411.49;2314744.31
116;1985910.98;1040264.45;685103.98;34566.45;225976.1;1996800;174021.98;1461.6;77019.74;59819.26;416514.53;4804025.23;4711548.09
1815;1113780.3;391989.84;658738.54;22362.46;40689.46;136302.86;28439.81;0;131382.37;301873.79;222562.61;2598718.54;1934341.74
1816;2282363.74;1498977.56;641466.8;17085.44;124833.94;10847.3;269937;38714;160214.08;59349.16;1171762.77;4734785.2;3993188.05
4603;655409.4;213964.91;130484.73;3654.28;307305.48;11500;201146.68;13347.74;591417.29;27272.35;129925.12;1790171.93;1630018.58
3110;781606.55;325417.26;263043.67;24365.38;168780.24;42280;0;14073.71;242142.94;154435.9;203570.93;1680142.66;1438110.03
1417;928017.71;687127.37;202947.59;20042.59;17900.16;199.8;10002.74;50535.33;55168.11;75715.19;204128.53;1451056.73;1323767.41
1817;1170115.68;653327.85;422685.43;10333.06;83769.34;61934.59;0;377428.33;229732.43;190994.85;158941.32;2341530.97;2189147.2
912;2705383.58;1260954.24;928093.23;174421.99;341914.12;13310.68;287450.36;66807.01;145888.85;325479.64;198094.42;4255050.51;3742414.54
1510;8796386.28;7339818.62;982494;67301.61;406772.05;0;806771.46;40613.84;148827.59;1024075.52;3184654.23;13928795.02;14001328.92
1818;1044426.14;372895.62;618034.6;15965.37;37530.55;0;88692.57;49586.94;154951.71;23457.34;217491.64;2518358.58;1578606.34
213;2290366.04;1338417.34;695140.75;22226.05;234581.9;0;510609.79;143199.71;325140.95;536319.03;157579.92;3963107.46;3963215.44
509;2114813.92;910512.58;955324.22;37577.23;211399.89;0;1653.62;167248.62;348785.88;104428.9;167168.91;2882263.45;2904099.85
1511;5524244.99;4000205.5;1153355.32;53694.44;316989.73;5267.43;486501.44;353254.43;143916.55;388325.99;101400.95;7137073.17;7002911.78
1512;8295551.44;5617006.21;1273540.77;147557.18;1257447.28;1293.36;696060.04;19754.64;375669.76;210637.51;961745.51;10071509.43;10560712.26
117;1091453.95;455958.44;372202.81;9936.08;253356.62;10983.17;99390.72;36827.8;347559.84;55033.18;113798.08;1818154.38;1755046.74
813;5840107.73;2678294.17;2642964.33;123855.15;394994.08;4456.15;9418.24;216389.3;411184.01;602366.67;1044816.69;7601425.81;8128738.79
1513;3543698.09;1919108.39;1106326.4;150727.2;367536.1;13696.95;91498.34;42409.52;2778.36;156207.71;1014241.54;4243580;4864530.51
1111;20300033.42;10310164.38;2037736.73;720913.01;7231219.3;408986.5;679755.65;0;1214213.52;162088.97;3435764.19;31909905.43;26200842.25
1112;1163897.5;593941.54;404041.51;29667.98;136246.47;0;640762.18;78.76;0;32339.01;99434.57;1756261.2;1936512.02
615;1776020.43;1015913.61;649681.65;35966.25;74458.92;86204.21;20196.21;49928.29;182581.69;134760.27;433666.94;2817133.56;2683358.04
1215;1041102.1;586883.87;371181.61;10596.61;72440.01;0;71511.52;5887.02;50250.87;152349.49;78726.61;1383451.86;1399827.61
616;1821647.08;844783.4;643794.94;10537.68;322531.06;5480;9331.38;110529.84;113292.06;149586.41;88808.89;2327152.01;2298675.66
1819;1303809.48;621772.46;531010.73;67166.48;83859.81;0;248936.08;42341.95;225990.39;76623.64;88652.56;1928523.57;1986354.1
1820;1611767.91;907725.23;518091.29;106403.07;79548.32;544.26;798038.4;4748.69;51748.12;124384.93;133327.23;2795773.92;2724559.54
814;3887433.59;2112533.39;1116185.48;4438.85;654275.87;13188.85;93810.01;655.82;20901.61;27951.72;162951.37;5196213.98;4206892.97
310;1387562.75;812356.01;394140.83;20959.47;160106.44;0;286481.4;32254.96;183662.15;236686.43;194303.78;2470863.1;2320951.47
1418;3434848.96;2072000.54;916220.24;129963.8;316664.38;542.08;531747.75;49413.6;356120.16;331999.78;730336.63;4990295.27;5435008.96
1821;3554833.44;1251708.11;1416903.77;12608.67;873612.89;2510;4218.54;254859.28;253781.82;72157.33;322844.32;4193126.59;4465204.73
409;3201963.52;858094.12;1952209.13;94871.66;296788.61;91666;34394.1;254653.93;1004262.77;684796.19;3551901.16;11692426.77;8823637.67
1419;3719994.17;1990349.57;1191731.8;130529.21;407383.59;12772.78;431983.16;31237.98;220238.19;164565.22;609803.07;5626867.84;5190594.57
1113;7484214.21;2622527.78;2221356.36;79637.34;2560692.73;53056.37;1560579.97;1932.44;101151.8;378318.77;1365424.25;11079928.52;10944677.81
913;1459768.37;578508.57;476915.85;35757.54;368586.41;19031.25;9955.86;29926.59;118056.96;94488.62;527688.56;2261581.61;2258916.21
1318;2921073.51;1498033.31;756796.84;37544.08;628699.28;0;50820;36583.06;145701.88;72353.19;123680.79;3430463.84;3350212.43
118;2307858.11;752107.95;1147543.18;32387.97;375819.01;25000;57347.06;68598.08;241056.14;117357.23;134045.74;2966729.09;2951262.36
119;2238122.78;895318.37;767104.25;79117.71;496582.45;59921.03;488490.32;191440.04;148379.5;656845.71;535657.01;4028413.21;4318856.39
1608;1894688.71;1127039.15;701300.73;5054.09;61294.74;90000;199085.85;187964.25;328412.58;27962.52;107677.93;3192048.65;2835791.84
1315;5266561.99;2994738.59;2007987.62;85437.07;178398.71;0;1359838.19;48961.71;387337.24;557280.49;619979.26;8246434.15;8239958.88
1712;2085678.8;936353.3;885040.82;57415.82;206868.86;422547.39;540443.33;81449.97;604329.2;312506.69;231007.75;4182279.85;4277963.13
4502;760516.77;360900.29;211326.37;149832.37;38457.74;0;44060.9;43140;362070.67;5824.32;201484.48;1562404.82;1417097.14
712;1521709.26;986668.32;370448.98;22032.46;142559.5;0;289429.41;515.7;10082.57;143986.82;98828.44;2007842.78;2064552.2
713;1027426.39;453775.65;416454.16;1188.23;156008.35;0;679.09;185.86;61387.87;41042.75;0;1480636.19;1130721.96
1609;7123707.22;3673292.54;2605183;63859.76;781371.92;75197.89;622036.48;40312.45;1419407.08;543336.51;2055521.38;9211094.77;11879519.01
214;909704.9;650116.43;201078.52;29797.25;28712.7;0;115858.77;685.43;13194.56;39943.7;282142.6;1509542.14;1361529.96
311;1568372.93;627515.5;530603.26;104156.66;306097.51;163868.31;1035146.24;20470.47;100816.11;155855.68;328440.14;2506532.65;3372969.88
510;792425.72;441205.74;279904.22;12039.29;59276.47;112403.09;40129.08;10050.48;121850.2;207252.45;98517.59;1683792.53;1382628.61
815;1746202.5;934514.1;640817.18;23298.96;147572.26;20915.36;127554.81;1482;131945.35;45807.45;11384.94;1731899.02;2085292.41
1316;8694079.99;3896115.52;4101390.85;151006.09;545567.53;43970.7;3906543.03;10903.49;324684.62;514801.93;1075086.86;14332238.14;14570070.62
4101;888158.36;359590.59;178358.82;4412.89;345796.06;0;6303.99;5336.76;16124.42;38466.82;24422.21;1154615.34;978812.56
410;1105982.6;590221.22;440100.2;5111.71;70549.47;0;3705.66;33718.77;103480.93;234188.96;144216.78;1631213.71;1625293.7
1114;9128156.89;3752779.35;3294144.4;30119.46;2051113.68;7533.44;919272.43;3036.06;81614.62;1148838.92;610224.07;11767643.88;11898676.43
4206;856411.13;504788.22;268017.66;54477.62;29127.63;0;30633.31;0;0;82277.69;348253.45;1220578.15;1317575.58
1420;950957.41;621306.57;256559.01;12164.15;60927.68;33274.8;75214.19;482.79;72878.97;268420.98;64484.78;1772484.46;1465713.92
1610;1666245.16;849780.83;722149.45;39753.65;54561.23;0;102963.55;137382.83;66335.62;471751.63;158461.24;2573716.59;2603140.03
312;9539827.95;4247647.88;4526344.78;72106.26;693729.03;457230.45;1441408.42;410951.14;253348.9;324727.56;1650497.7;14476579.91;14077992.12
914;2143689.16;614205.67;654301.49;19116.83;856065.17;28347.24;452210.5;11734.91;61101.52;43468.22;190477.22;3477395.96;2931028.77
1317;19517407.93;7429349.37;7232051.45;1374470.52;3481536.59;262460.86;1693478;1936;727422.5;587918.94;10836690.15;39100023.19;33627314.38
1822;1096789.05;492288.47;472353.17;20239.8;111907.61;6980;8633.92;27035.2;57640.49;19644.95;106558.33;1263876.54;1323281.94
617;1092355.71;565697.01;320015.55;86343.76;120299.39;17021.99;427924.57;22861.31;4902.69;49404.97;604049.89;2246874.75;2218521.13
1713;2106819.43;970415.13;845820.68;21219.84;269363.78;8173;173205.72;37578.24;1026921.12;64794.71;242823.26;3097367.43;3660315.48
1714;2918821.35;1401827.27;945101.55;93979.07;477913.46;111230.98;412123.39;75859.92;150296.39;1438574.78;492119.97;5718946.36;5599026.78
816;2226238.44;734116.16;949690.25;186531.46;355900.57;55110.76;86743.42;6049.66;43374.68;75687.73;1089527.25;3323432.95;3582731.94
511;888546.57;509414.6;315768.92;8926.02;54437.03;164.25;56557.45;109945.05;328012.23;104518.58;159291.24;1676445.12;1647035.37
313;4090361.73;1650546.28;1496084.36;123682.53;820048.56;230243.56;521251.78;183242.05;431835.38;66501.97;885979.87;6263144.09;6409416.34
714;1283145.79;735395.19;379669.84;26872.01;141208.75;0;36720.96;27592.35;25584.45;108543.35;291163.13;4755416.84;1772750.03
411;1110872.67;535865.75;356626.61;14140.02;204240.29;0;267281.35;124180.13;94903.03;288856.54;193631.79;2353600.2;2079725.51
412;2114780.56;742940.49;913988.21;17920.63;439931.23;0;23194.5;42228.03;440039.79;195478.24;257114.85;3156918.49;3072835.97
1823;7189845.22;3173385.97;2451218.34;123747.46;1441493.45;436482.64;75089.94;114745.99;1452298.03;1121516.02;1391813.41;11222503.92;11781791.25
314;1735319.56;1010468.61;486957.41;26509.37;211384.17;132308;51988.48;0;28753.31;191374.15;136574.51;2386189.47;2276318.01
1824;1367590.06;628040.67;451294.4;75783.44;212471.55;0;152154.92;19281.12;27518.37;43890.45;291083.72;2123962.29;1901518.64
1401;7217454.96;3681659.43;2139358.28;123782.56;1272654.69;30190;2018655.43;791061.88;3042.16;251374.38;1696249.3;13648824.8;12008028.11
101;8257898.53;3491907.47;3480084.93;31787.48;1254118.65;120407.46;2350160.39;28841.89;1608072.76;881838.86;678556.77;14346819.34;13925776.66
901;2054546.14;907210.65;911013.32;34870.78;201451.39;93855.5;23682.39;93031.6;979599.95;82883.85;215145.41;4179618.34;3542744.84
701;3266086.48;1698267.96;1097540.51;253958.27;216319.74;0;58292.69;12591.37;36628.52;271489.95;811551.57;4812696.37;4456640.58
102;4865046.86;2302344.86;2063345.59;44648.62;454707.79;55851.99;903671.13;0;89019.94;912500.7;273731.2;7161986.68;7099821.82
801;22483728.94;11272240.59;8678031;220638.7;2312818.65;331078.89;2242317.87;857311.1;692958.73;456882.82;818347.81;29208893.04;27882626.16
1501;6433258.92;3096157.64;2096556.39;45083.79;1195461.1;275;1916912.03;81236.13;420644.86;246854.78;267536.36;9098080.95;9366718.08
1402;3137829.98;1663952.63;907134.71;80574.6;486168.04;0;528;99120.9;84726.91;119620.4;648214.66;4639848.91;4090040.85
1001;10817134.25;3427850.4;5737798.38;212056.79;1439428.68;230000;131191.01;11245.78;225886.15;241925.72;1989492.88;13675287.35;13646875.79
1502;4657764.21;3544847.49;760659.69;27172.52;325084.51;0;422582.87;12407.19;86210.07;274073.09;215275.05;5761069.39;5668312.48
802;2495216.62;1352713.51;842132.26;11523.7;288847.15;73579.93;7000.86;595808.79;3065.83;605837.81;315358.05;4978875.22;4095867.89
1101;8862596.56;4947302.06;2728501.47;146683.85;1040109.18;0;1708646.23;46499.9;568519.34;82979.16;516568.87;12449389.97;11785810.06
401;2774979.45;1374958.87;821838.26;372563.6;205618.72;42895.66;19073.02;19130.95;531877.96;119922.21;770386.56;4512999.76;4278265.81
1701;3388082.59;1680729.78;1285210.92;222762.76;199379.13;106405.26;670607.6;144129.65;850462.49;111389.92;499179.63;5905310.46;5770257.14
803;3378438.4;1594541.72;1219740.47;81091.1;483065.11;21150;160176.57;5252.73;212571.82;298251.21;298882.32;4449132.36;4374723.05
201;3591335.69;1643957.86;1406118.12;53244.29;488015.42;21650;33283.07;113223.86;100704.52;316000.34;320373.08;4414436.83;4496570.56
1503;26058102.79;13487738.1;8814858.67;231248.5;3524257.52;16527.52;1586602.7;514426.6;250231.34;1074011.7;1227595.66;38599536.36;30727498.31
902;4014496.39;1247376.35;1797660.89;99667.36;869791.79;35761.6;0;73023.29;890975.18;607518.64;365379.42;5773721.83;5987154.52
1403;5352048.56;2480400.46;2085020.89;66622.2;720005.01;287742.2;1003677.95;31821.37;400140.2;89690.67;396919.85;7543535.79;7562040.8
202;3859043.43;2089718.1;1264038.95;47697.83;457588.55;79976.68;71393.33;160617.55;937091.09;313402.39;309566.69;7108933.73;5731091.16
1404;3892864.67;1588332.53;1879003.43;178117.85;247410.86;2691.18;606762.74;115127.55;190386.96;1256707.11;384900.87;6425997.62;6449441.08
1201;2413972.99;1344626.26;830637.36;10761.43;227947.94;98626.57;62831.07;58951.83;102553.06;198641.89;193204.83;3117657.85;3128782.24
1002;1956930.74;820079.69;980557.9;35681.42;120611.73;4726.74;389793.06;250540.96;491253.48;778466.74;247224.59;4308682.88;4118936.31
203;1502870.56;1045266.29;328401.55;9572.09;119630.63;0;2686.8;60393.47;130535.59;510987.5;139474.07;2229783.37;2346947.99
1115;33881712.48;13687756.08;14022306.04;74957.68;6096692.68;196054.11;727008.69;703260.97;19589.29;776210.67;1131975.53;40043897.04;37435811.74
1301;10935109.4;4860271.37;4718851.69;101230.91;1254755.43;173046;142955.48;602216.47;888336.53;234622.46;1605276.42;16104380.66;14581562.76
301;3661947.66;1959195.81;1176140.27;122684.68;403926.9;219000;525853.13;152702.14;392185.62;209759.64;1380315.75;6676747.3;6541763.94
103;4035149.99;1724050.21;1962880.77;2897.54;345321.47;54015.7;428021.99;129677.53;345510.04;885052.46;293665.27;6787850.67;6171092.98
4301;5064249.39;2018425.63;1261318.73;110372.12;1674132.91;577421.65;384885.99;30501.68;352051.57;138268.54;2912574.3;9764059.53;9459953.12
1003;3006256.24;1232786.5;1522150.94;142885.83;108432.97;198684.5;589998.77;28892.14;1425273.88;239789.75;633740.51;6133537.89;6122635.79
1601;5213105.72;2568609.15;1915839.26;65260.14;663397.17;209155;111100.19;15633.32;1270573.59;1117152.13;2552493.78;10905291.32;10489213.73
601;3334693.25;1752261.04;1184920.15;83097.38;314414.68;113179;1958912.46;7623.62;612781.39;137621.3;410637.72;6639212.65;6575448.74
1801;2980407.19;1481218.41;1293962.54;141688.68;63537.56;92720.55;954918.12;50405.03;419663.1;59910.66;531271.14;5101288.6;5089295.79
104;4599327.97;1674258.36;2521629.95;42409.84;361029.82;72225.48;691455.57;143745.54;135016.19;169667.76;1012078.36;7843902.28;6823516.87
702;2878899;1397584.53;1040291.42;59442.35;381580.7;0;204919.57;883985.68;0;161703.07;662431.67;5043412.81;4791938.99
1202;1531552.34;864054.93;464759.17;12093.41;190644.83;14280;14406.46;5024.01;346275.13;279579.75;125146.24;3287462.32;2316263.93
1102;4194529.75;1916820.66;1824615;62596.44;390497.65;0;73326.44;38195.49;299126.12;141096.87;1162576.63;5907146.43;5908851.3
105;12636587.79;5595302.33;2179922.01;1711268.08;3150095.37;1731579.47;366855.96;31638.53;342995.52;1164001.84;1956044.22;17425137.41;18229703.33
1203;2967409.8;1824314.78;766155.83;44927.62;332011.57;10355.65;199878.75;10277.7;209135.59;284966.44;803237.4;4550063.53;4485261.33
1103;4639567.89;3055805.97;1013136.04;83321.43;487304.45;429527.67;85437.16;74139.51;194994.5;234297.4;2257844.76;8458706.97;7915808.89
