codigoine;despesacorrente;despesacompessoal;despesaaquisicaobens;jurosencargos;transferenciascorrentes;terrenoshabitacoes;edificios;infraestruturasbasicas;acessibilidades;outrosinvestimentosbensdecapital;transferenciasoutrasdespesascapital;receitastotais;despesatotal
910;1940623.63;609091.61;863697.27;60047.26;407787.49;42462.49;298134.54;242511.27;269786.98;28932.18;208819.72;3111028.23;3031270.81
1015;4664410.99;1513723.55;2144946.54;31713.04;974027.86;35625;182852.51;303137.63;804510.87;552811.26;474539.44;7939618.52;7017887.7
4203;4790537.63;2301480.99;1610536.41;118712.9;759807.33;40791.52;39541.4;28427.82;774291.23;236172.71;387275.69;6126099.69;6297038
3105;832732.34;343738.96;365936.79;15663.4;107393.19;0;0;7327.59;120665.22;10809.31;204773.03;1229948.77;1176307.49
1606;2335727.95;946962.94;923732.78;62688.73;402343.5;0;631173.43;93361.05;148526.58;751738.78;237842.45;4030305.63;4198370.24
1607;4294278.85;1749382.33;1396797.54;1782.74;1146316.24;371951.64;760233.31;276029.02;0;461633.71;275105.97;6710644.5;6439232.5
1213;2117206.6;970328.27;799608.56;2673.18;344596.59;122862.72;934621.06;428194.44;209639.79;162233.28;73183.39;4530810.66;4047941.28
1214;1806660.94;1291332.26;436500.32;37527.79;41300.57;105921.77;70779.71;61131.81;339417.71;60120.84;263586.76;3073726.78;2707619.54
709;1551466.2;811525.45;542581.37;18811.6;178547.78;0;87670.73;7195.66;2692.42;76141.73;130680.19;2105920.58;1855846.93
811;4925085.55;2756082.31;1175094.8;496167.05;497741.39;0;424188.84;11196.43;12576.8;84068.8;139487.14;4881159.71;5596603.56
1312;24081415.13;12292333.59;8312925.65;607725.26;2868430.63;97455;264051.47;0;118182.16;173424.68;2079320.1;32256936.99;26813848.54
1016;2259625.47;1046804.18;1098928.28;19763.95;94129.06;0;183311.9;105926.33;72165.23;191381.71;86421.38;3808792.16;2898832.02
3106;532843;241580.26;176787.89;40069.6;74405.25;2000;2940.65;97316.71;19300.17;80569.25;216203.07;955616.74;951172.85
3201;762050.84;307651.82;268539.01;4909.17;180950.84;0;0;0;0;13650.12;46806.39;766713.16;822507.35
309;2124508.42;849092.67;902700.51;28357.04;344358.2;36740;581136.83;234085.99;261528.09;82269.02;262500.84;3663669.07;3582769.19
1313;6412566.07;2747162.04;3125546.11;79326.9;460531.02;438339.18;178141.47;213548.68;187248.28;401442.23;457745.46;8324012.85;8289031.37
4204;756960.97;617395.37;75231.61;38952.03;25381.96;3078;2758.68;29018.19;0;122050.02;349690.25;1292054.85;1263556.11
4302;1127722.02;717982.19;153925.02;55191.48;200623.33;15000;0;0;80728.89;182873.31;654320.15;2069997.28;2060644.37
508;1484617.29;594619.35;699904.61;25289.34;164803.99;7662.5;15705.26;692.74;123182.26;249614.79;150530.04;2256552.28;2032004.88
710;1471504.48;884114;460706.94;8028.32;118655.22;255778.14;8176.3;129160.54;136108.3;33913.03;26570.32;1886494.39;2061211.11
711;1915997.83;954323.62;633020.81;93035.19;235618.21;12500;31363.19;33563.94;116149.79;55898.04;190147.53;3173346.81;2355620.32
1813;1887225.83;931115.5;771585.63;40395.89;144128.81;5000;313027.32;18175.77;205199.13;43366.89;110550.55;2610943.2;2582545.49
3107;858330.99;321720.45;227675.44;133681.35;175253.75;0;4785.7;5928;47236.31;113031.32;184092.09;1366978.73;1213404.41
1709;1651117.51;687710.76;618230.91;58961.46;286214.38;4000;111782.82;82456.31;228321.91;78426.23;182921.63;2474070.02;2339026.41
4205;1936016.64;1067287.66;611033.02;65384.93;192311.03;34993.82;359943.38;512009.21;487040.03;197210.33;758032.55;4330371.57;4285245.96
1414;2375082.63;1176672.11;843587.14;91402.73;263420.65;5345.1;172345.99;0;277340.39;76842.2;995806.7;3865656.49;3902763.01
1710;1059729.71;544213.14;429497.72;21309;64709.85;27148.05;71529.06;10574.85;49904.5;344918.49;136540.45;2091140.44;1700345.11
911;1954959.93;810605.81;726771.58;41533.52;376049.02;3044.11;40978.56;310383.44;80658.19;244796.32;91946.91;4145141.57;2726767.46
1415;1649873.33;853083.42;669059.88;14421.98;113308.05;0;459261.61;0;7249.08;48120.93;160570.28;2292568.49;2325075.23
1814;1119556.32;561068.93;299187.69;120917.97;138381.73;0;257326.44;1979.26;24067.42;158829.05;495046.93;2071579.53;2056805.42
3108;2554053.1;1410258.38;997439.11;84963.77;61391.84;11200;0;101418.37;148608.41;103957.28;379119.5;3135315.74;3298356.66
4401;629381.55;252193.85;190364.66;20192.83;166630.21;49278.39;87089.53;6687.32;127190.49;63538.48;55435.18;976047.57;1018600.94
4802;354774.35;241192.3;101663.05;10177.41;1741.59;0;0;1870.11;55839.64;1627.88;85443.68;729684.44;499555.66
109;8047528.99;2842189.74;3583385.1;179680.19;1442273.96;140886.12;1021983.98;398778.5;490001.41;587034.56;860148.24;12094198.05;11546361.8
1711;969098.06;435101.84;409998.69;21197.58;102799.95;219684.24;34918.25;19152.82;110548.99;52236.19;126620.77;1710114.85;1532259.32
3109;768474.45;311517.72;223866.19;71582.06;161508.48;0;0;21009.68;176166.91;10440;356292.08;1607379.49;1332383.12
1416;5158285.26;3008458.28;1098757.21;321288.31;729781.46;6545.07;25685.64;22670.62;64873.35;42504.9;3308262.55;8458908.32;8628827.39
1509;4482985.39;2524288.91;1559276.11;48673.3;350747.07;5580;63736;148356.21;278379.99;210328.86;434319.18;5913337.2;5623685.63
1314;6127709.2;2415212.56;2067970.9;61324.8;1583200.94;58199.49;288785.26;1135500.88;699737.01;301025.06;802841.44;8636799.67;9413798.34
812;1609501.91;897924.29;564957;19082.29;127538.33;0;11350.08;5055.43;1750.49;40527.7;117759.93;1936619.27;1785945.54
116;2474403.43;999980.13;1157888.72;60702.24;255832.34;39389.13;480276.11;12841.48;156176.34;923623.32;467768.95;3432891;4554478.76
1815;1203197.33;392932.39;674446.24;21670.02;114148.68;50000;1843.52;0;242662.52;274323.37;498261.31;2489266.5;2270288.05
1816;2562080.66;1394489.9;998387.74;63177.65;106025.37;25939.77;44961.29;51096.16;128103.16;133654.99;974166.95;3947048.05;3920002.98
4603;745521.02;205121.11;146240.34;8681.03;385478.54;7060.72;0;19173.64;16458.32;19133.95;336635.93;1001606.49;1143983.58
3110;709740.61;271960.75;273835.21;27518.58;136426.07;9800;32.7;38187.74;100826.19;75786.79;212871.82;1155194.43;1147245.85
1417;1020564.36;716214.06;255545.48;29635.72;19169.1;2456.64;3131.23;21106.33;3984.32;129963.2;151546.54;1420013.21;1332752.62
1817;1107683.63;655643.48;364362.93;10722.15;76955.07;23975.26;6169.1;143618.58;370554.17;357223.95;207727.11;2278962.01;2216951.8
912;3314228.06;1144489.07;1063130.13;572940.44;533668.42;0;3541.15;7374.32;45650.47;141913.18;283462.86;4153492.78;3796170.04
1510;8329180.93;7378428.18;495066.46;322474.63;133211.66;0;151714.86;0;78826.94;598400.51;2612740.28;12410025.38;11770863.52
1818;975173.3;359009.33;543211.73;18978.56;53973.68;245.37;227857.69;112343.38;196022.13;260385.05;183515.12;1931731.92;1955542.04
213;2408719.82;1383380.49;684858.62;54726.57;285754.14;12922;465558.15;20530.42;312126.82;358548.87;200277.88;2585854.72;3778683.96
509;2427408.46;828414.36;1296038.01;51074.09;251882;34040;166731.88;90451.96;314293.73;95801.37;124253.05;3275568.12;3252980.45
1511;5067196.57;3697155.74;1023799.83;104120.06;242120.94;433784.31;354245.6;213560.91;86371.89;122397.09;1724278.39;8019378.64;8001834.76
1512;9092516.22;5358971.27;2083196.49;206666.78;1443681.68;197274.41;1617587.23;73525.36;186194.21;588508.98;939973.29;12951306.34;12695579.7
117;1016196.26;437216.43;372324.81;16642.22;190012.8;20330.86;171415.06;0;139885.03;64078.14;160855.87;1759276.82;1572761.22
813;5086355.77;2584313.75;2289968.4;139879.1;72194.52;3021;19558.99;62318.31;42022.42;186965.35;1052802.17;5428691.36;6453044.01
1513;3226217.09;1808600.06;1019608.94;68807.63;329200.46;4424.14;522339.31;12639.66;582545.17;202716.72;446324.23;5094099.04;4997206.32
1111;21453978.3;9583836.07;5021266.59;1067366.49;5781509.15;356269.52;222430.7;0;943840.37;271481.73;18178400.64;34859203.57;41426401.26
1112;1283256.65;611534.63;465020.98;39569.74;167131.3;0;0;129.81;344018.63;15069.52;94874.7;2186659.17;1737349.31
615;1745989.54;1000298.44;631920.96;47304.12;66466.02;0;725624.48;48920.19;121098.41;361719.51;403887.01;3396195.92;3407239.14
1215;1163819.78;566670.22;514983.44;26452.67;55713.45;9496.46;64098.79;9317.71;229410.33;179964.37;92457.53;1770884.84;1748564.97
616;1379150.85;737077.67;447097.94;20487.54;174487.7;2808.49;1372.05;463141.82;78610.83;162130.16;117490.3;2119030.03;2204704.5
1819;1408427.85;576522.78;721867.01;75968.71;34069.35;0;83868.05;17651.06;203932.33;183165.98;86367.35;2089874.62;1983412.62
1820;1626639.89;949503.06;478238.56;120826.84;78071.43;427.38;107912.5;5674.3;203885.06;59339.13;124099.4;2138047.61;2127977.66
814;3400385.06;1971654.71;1111138.67;4582.19;313009.49;3116.38;92507.56;0;103547.89;96589.51;144673.94;4636379.36;3840820.34
310;1381926.02;769538.34;464168.51;23658.37;124560.8;0;142342.88;30791.6;66110.02;50331.49;96322.8;1875119.89;1767824.81
1418;3874365.05;1936658.51;1156637.77;286806.64;494262.13;0;82927.16;41851.41;333030.86;481625.63;640568.15;4866575.35;5454368.26
1821;2907055.1;1155742.07;1166456.36;13752.71;571103.96;81755;429200.09;89674.16;378500.32;213842.61;196996.28;4449142.56;4297023.56
409;1548667.31;831311.05;344937.01;189232.41;183186.84;12499;61696.3;59008.99;18824.36;67086.55;439707.61;2745382.1;2207490.12
1419;3570772.45;1744458.69;1444422.16;144638.66;237252.94;60355.04;533419.05;160258.03;381527.42;118343.43;596468.95;5521989.21;5421144.37
1113;6050693.41;2677543.4;1427902.57;219479.09;1725768.35;20000;2398493.8;0;111750.63;344238.15;1739524.45;11685450.46;10664700.44
913;1495391.3;573976.13;271220.06;39303.33;610891.78;0;9615.35;25788.76;118867.1;112468.77;176738.16;1916180.81;1938869.44
1318;2778687.86;1335879.48;799546.47;111329.71;531932.2;0;371369.6;11702.26;23950.36;30042.67;100199.21;3911146.72;3315951.96
118;2049268.45;813446.24;934866.72;28183.06;272772.43;44185.27;454123.96;318079.24;184948.11;167424.13;143116.8;3353664.56;3361145.96
119;2031890.14;880061.2;705826.09;72962.04;373040.81;110788.05;42833.08;20663.16;114717.82;327722.89;413349.69;3259552.84;3061964.83
1608;2163887.8;1076768.77;864878.4;27529.92;194710.71;15912.5;56611.43;30970.56;229532.25;126999.06;180427.1;2959415.55;2804340.7
1315;4657609.12;2602893.47;1855464.7;74538.23;124712.72;0;27406.43;10328.25;159570.43;96395.6;535959.64;5499897.48;5487269.47
1712;2158401.56;1024345.62;945837.68;24926.84;163291.42;96547.67;124698.04;128173.43;730859.67;118983.51;229823.14;3661776.06;3587487.02
4502;573387.83;309236.97;230635.21;15314.18;18201.47;0;319935.55;14920;163151.73;23403.55;307275.73;1486203.36;1402074.39
712;1491495.07;861800.48;524735.46;43916.19;61042.94;1103.36;37339.96;20026.56;54422.2;90065.31;52799.91;1700793.18;1747252.37
713;1139012.89;526195.61;434224.43;10555.03;168037.82;0;53129.73;188.93;202058.18;6995.38;169098.08;1848679.16;1570483.19
1609;6754596.71;3556794.22;2442146.79;78164.7;677491;296047.31;994020.03;32907.89;862702.97;323394.95;2341333.45;9009753.62;11605003.31
214;1298109.12;723299.85;482370.53;36245.74;56193;5000;321904.91;12795.8;1036.66;72291.9;255044.28;2330036.13;1966182.67
311;1512798.05;614613.42;493624.64;30160;374399.99;5008.82;843356.01;164.82;217371.82;42599.85;192317.41;2887929.85;2813616.78
510;745504.35;448155.3;236242.07;22630.82;38476.16;53500.4;11325.24;9752;65000;447643.54;75980.39;1192424.97;1408705.92
815;1426093.12;886634.83;403706.54;50428.19;85323.56;31210.13;301552.63;12134.4;69783.96;38727.31;45664.43;1988751.66;1925165.98
1316;8936417.66;3804994.53;4430215.42;182454.11;518753.6;49368.57;1006123.38;28894.95;387271.61;436938.47;1742848.59;12763115.11;12587863.23
4101;822828.82;358799.55;167308.6;5301.78;291418.89;0;1725.42;9017.86;9999.48;198212.93;24290.22;1155923.17;1066074.73
410;1301909.18;586646.16;473761.86;18196.92;223304.24;3174.77;42026.82;21521.99;624134.4;301333.77;118697.12;2545357.98;2412798.05
1114;9151834.7;3480823.06;3643716.53;39142.39;1988152.72;75000;245733.8;42801.9;48651.73;695930.21;418183.79;14030907.72;10678136.13
4206;871185.97;493767.26;272233.04;77180.59;28005.08;105000;126982.5;41429.09;0;40173.95;1992562.14;13203017.83;3177333.65
1420;1062452.08;602991.78;349004.44;27935.41;82520.45;0;1262444.11;2649.26;21626.18;246537.61;66512.6;4142210.28;2662221.84
1610;1787357.66;843302.55;838794.11;24998.38;80262.62;30710.34;100503.8;117268.16;264968.48;423087.14;202124.49;2842747.4;2926020.07
312;8461355.78;3918383.02;3874597.45;124706.96;543668.35;46169.47;675614.22;2063716.67;581641.52;134011.04;1203103.49;14316783.21;13165612.19
914;2112779.31;589787.8;968977.66;23845.17;530168.68;11115;100000;326.76;45852.84;39668.58;193177.88;2442198.47;2502920.37
1317;14622442.7;7264588.25;4126470.86;1466710;1764673.59;20000;2041297.23;4882.9;510743.19;1820297.01;7854914.49;26692349.81;26874577.52
1822;1028306.19;508575.96;413945.64;30157.38;75627.21;81320.83;21912.29;0;132864.15;384513.75;117763.64;584938.03;1766680.85
617;1617535.97;531229.07;456043.07;493575.03;136688.8;16115.83;390547.49;148286.31;45547.76;112568.81;125986.84;2305010;2456589.01
1713;1961352.91;901226.67;779857.32;28211.78;252057.14;8278.6;432407.63;201036.21;77839.21;364540.1;166047.09;3683867.76;3211501.75
1714;2878332.34;1343288.14;719212.93;139817.86;676013.41;112142.64;546751.54;70738.06;235755.85;103956.24;408242.01;4845552.3;4355918.68
816;1217856.16;266447.63;595292.68;5117.76;350998.09;8038.86;29917.35;18525.64;12684.73;36939.51;22955.84;2358283.62;1346918.09
511;862880.09;508450.43;272868.47;11462.76;70098.43;0;3336.87;55144.88;219926.82;77203.64;135572.13;1569840.34;1354064.43
313;3813222.84;1628081.23;1650335.1;116490.67;418315.84;42435.18;901335.27;31467.24;97876.21;149345.71;547936.5;5530086.79;5583618.95
714;1156400.02;627756.42;320154.27;52414.1;156075.23;0;37693.81;21024.17;36028.68;108888.41;382181.43;1728264.18;1742216.52
411;1076749.75;529239.83;409178.28;18134.27;120197.37;6500;2395.78;158129.45;5960.16;353084.12;169990.26;2148736.8;1772809.52
412;2038644.57;714305.62;784761.01;30942.49;508635.45;35849.9;146882.5;82165.3;679925.56;120492.38;192852.47;3299374.65;3296812.68
1823;6716407.55;2868277.09;2716576.72;151343.49;980210.25;108388.26;73818.33;721263.84;495295.1;372264.76;1487655.38;8176552.59;9975093.22
314;1812161.6;1077124.1;400315.12;37746.51;296975.87;9467;260154.02;0;172939.72;83307.93;226663.45;2323335.9;2564693.72
1824;1584465.12;555806.79;724380.54;78911.9;225365.89;0;41211.45;9506.42;94569.69;275038.36;331080.74;2293334.16;2335871.78
1401;7542837.91;3309168.84;3017407;159842.74;1056419.33;135000;3277642.77;558936.13;196287.09;385352.05;1225639.26;14778572.62;13321695.21
101;8053822.13;3239757.05;3646260.93;50177.9;1117626.25;145564;2133557.96;405962.92;975862.16;326705.16;456589.99;18080139.04;12498064.32
901;1795288.55;843436.62;691288.01;31267.77;229296.15;197129.93;70351.96;83952.84;586772.15;67893.73;177846.19;3839012.98;2979235.35
701;3026516.74;1627365.17;987134.38;192630.05;219387.14;10000.76;1223415.11;16705.99;8841.06;91056.59;754499.48;4972786.78;5131035.73
102;4519615.87;1967226.05;1989330.9;41579.19;521479.73;0;994201.72;2104.04;117828.27;1364985.35;157290.03;7289423.91;7156025.28
801;21384539.1;10017125.96;9382080;250140.36;1735192.78;9539.33;1202350.43;124878.62;581725.86;448237.25;919264.67;26994704.66;24670535.26
1501;6283462.49;2823296.61;2147804.65;28263.75;1284097.48;39.24;434537.3;42483.79;658083.29;113393.6;330847.93;8005668.12;7862847.64
1402;3357007.36;1407986.12;1118829.45;303813.95;526377.84;47552.49;75307.27;5135.26;705610.42;232407.92;878513.69;5580501.45;5301534.41
1001;11675235.18;3038848.89;7330010.25;143594.43;1162781.61;0;970290.11;17071.24;54190.9;345327.57;1383057.03;14739440.27;14445172.03
1502;4653885.8;3130666.84;1058918.31;41697.18;422603.47;10000;805872.52;19931.5;142392.64;137141.82;263160.24;6015477.06;6032384.52
802;2234506.94;1302955.24;787045.55;8924.95;135581.2;326906.44;2731.1;251780.24;3047.12;433360.36;366694.13;4737585.9;3619026.33
1101;8228327.33;4503694.37;2559244.06;173134.33;992254.57;0;793454.27;57689.51;1569610.2;185206.66;399595.39;11195726.99;11233883.36
401;2530345.33;1246145.53;809455.11;250089.56;224655.13;1991.19;25484.32;47452.44;280609.81;167142.63;604826.44;4041427.42;3657852.16
1701;2738558.29;1350749.28;908885.56;238110.89;240812.56;71051.35;21414.5;369524.43;388040.85;441328.31;563594.47;4938604.03;4593512.2
803;3238822.13;1445937.32;1323596.4;52097.25;417191.16;0;5639.52;50693.27;470989.58;154437.58;321498.29;4583550.11;4242080.37
201;3409771.86;1512667.55;1249414.75;87140.27;560549.29;0;265489.22;92074.98;495256.48;474192.61;442556.62;5320435;5179341.77
1503;23899854.52;12145988.73;7774492.9;378239.39;3601133.5;84367.16;999885.71;224016.38;221289.75;2040786.48;1010792.87;37256946.93;28480992.87
902;3766886.39;1100560.14;1838913.99;132596.02;694816.24;2207.5;83628.78;46968.13;765715.68;260744.93;232321.58;5240106.18;5158472.99
1403;4583838.98;2068872.12;1888761.71;88556.45;537648.7;185661.49;349696.54;21930.07;572472.17;196967.36;393089.93;6797492.96;6303656.54
202;3500526.25;1785375.33;1181354.39;59867.36;473929.17;27550;231589.83;28045.27;452366.31;646590.66;400230.38;5939942.45;5286898.7
1404;2941236.56;1738345.54;873275.8;210948.36;118666.86;8862.28;203015.66;20167.7;25934.3;159627.1;371849.03;2893307.37;3730692.63
1201;1995162.06;1197284.2;620195.4;20186.19;157496.27;91435.32;436959.79;56988.9;286431.44;536503.82;234529.08;3522284.92;3638010.41
1002;1890976.27;755435.5;909491.19;47380.63;178668.95;16702;615917.82;149368.46;440008.76;1548669.3;299342.02;5015307.91;4960984.63
203;1522273.1;989518.39;343203.99;13033.12;176517.6;0;158386.36;118999.02;36289.6;138887.76;100280.65;2353860.31;2075116.49
1115;29266035.8;12326656.71;11661045.09;51358.34;5226975.66;545116.67;366643.12;678509.55;612885.9;190019.17;1101992.39;39108596.69;32761202.6
1301;10685709.89;4543390.67;4845716.29;121654.26;1174948.67;35984.77;2259020.43;143187.93;465783.78;435808.81;2047175.44;17660038.54;16072671.05
301;3571385.78;1778311.87;1154552;236328.85;402193.06;18131.5;2130648.23;161302.32;3050765.92;465728.75;1239988.13;8137142.75;10637950.63
103;3764444.36;1517829.21;1875178.85;39329.06;332107.24;23233.5;1208171.79;982981.59;2142308.1;786404.48;382773.28;8754854.57;9290317.1
4301;5319139.06;1863383.67;1019744.35;138133.53;2297877.51;478151;1067249.33;24595.73;642831.11;144066.7;1076750.95;8556826.89;8752783.88
1003;3095671.16;1125367.2;1637592.59;163594.14;169117.23;44918.19;516952.94;577752.28;1284782.72;218138.48;759358.86;6584045.06;6497574.63
1601;5420838.5;2343990.31;2453686.02;104724.03;518438.14;358000;250114.24;327612.5;1594075.18;1373177.86;1224572.85;10988617.23;10548391.13
601;3289898.91;1621046.35;1250040.89;96638.81;322172.86;2767.5;1193967.56;35059.92;399973.79;146275.86;446051.27;6467376.03;5513994.81
1801;2625312.47;1359862.23;950618.01;148025.8;166806.43;33818;137154.02;44789.41;539618.86;103571.37;509031.73;3962329.07;3993295.86
104;4619409.86;1566266.83;2513176.82;60566.03;479400.18;208544.28;1986201.62;142841.49;1039962.54;309018.26;838627.15;10043339.11;9144605.2
702;2762149.09;1324836.29;989297.67;68766.06;379249.07;20775;148282.1;348354.16;0;243621.2;658326.85;4258146.93;4181508.4
1202;1583441.94;779351.33;657833.73;7890.15;138366.73;0;57821.9;757.38;18805.54;257122.27;69154.91;2641616.94;1987103.94
1102;4142126.28;1766534.92;1881002.3;64517.49;430071.57;0;165278.99;117789.49;402919.81;55549.14;576314.39;5523745.77;5459978.1
105;11848439.25;5128678.3;2691066.78;1661277.55;2367416.62;1083710;309002.4;18453.4;451053.02;271143.06;4442197.93;17665232.28;18423999.06
1203;2542438.44;1668545.18;594841.92;63226.7;215824.64;3735.9;24919.49;5571.45;369301.28;542126.33;752548.83;4296568.9;4240641.72
1103;5032965.05;2713504.68;1877064.25;110596.12;331800;0;93634.68;139932;18878.59;75482.3;1203267.18;6864744.84;6564159.8
